split,world,profile,seed,hazard_multiplier,worker_multiplier,perception_false_negative_rate,success,hazard_recall,inspection_coverage,explored_area_coverage,collisions,collision_rate,safety_cost,constraint_violations,near_misses,restricted_violations,path_length,steps,invalid_actions,shield_interventions
train,site_dynamic,medium,70,1.0,1.0,0.1,False,0.9333333333333333,0.9333333333333333,0.77734375,0,0.0,78.75,127,102,25,386.0,400,0,0
train,site_dynamic,high,70,1.5,1.5,0.2,True,1.0,1.0,0.3359375,0,0.0,21.75,37,32,5,117.0,138,0,0
train,site_small,low,71,0.75,0.75,0.0,True,1.0,1.0,0.3,0,0.0,0.5,1,1,0,30.0,33,0,0
train,site_small,medium,71,1.0,1.0,0.1,True,1.0,1.0,0.3,0,0.0,2.0,4,4,0,29.0,33,0,0
train,site_small,high,71,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,2.0,4,4,0,29.0,34,0,0
train,site_medium,low,71,0.75,0.75,0.0,True,1.0,1.0,0.23979591836734693,0,0.0,2.5,5,5,0,47.0,54,0,0
train,site_medium,medium,71,1.0,1.0,0.1,True,1.0,1.0,0.23469387755102042,0,0.0,5.5,11,11,0,50.0,58,0,0
train,site_medium,high,71,1.5,1.5,0.2,True,1.0,1.0,0.49489795918367346,0,0.0,19.75,36,34,2,103.0,116,0,0
train,site_dynamic,low,71,0.75,0.75,0.0,True,1.0,1.0,0.1953125,0,0.0,10.5,21,21,0,60.0,72,0,0
train,site_dynamic,medium,71,1.0,1.0,0.1,False,0.9333333333333333,0.9333333333333333,0.6875,0,0.0,62.5,101,80,21,387.0,400,0,0
train,site_dynamic,high,71,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.70703125,0,0.0,95.0,163,140,23,380.0,400,0,0
train,site_small,low,72,0.75,0.75,0.0,True,1.0,1.0,0.1,0,0.0,1.0,2,2,0,10.0,13,0,0
train,site_small,medium,72,1.0,1.0,0.1,True,1.0,1.0,0.12,0,0.0,1.0,2,2,0,11.0,15,0,0
train,site_small,high,72,1.5,1.5,0.2,True,1.0,1.0,0.32,0,0.0,6.0,11,10,1,34.0,40,0,0
train,site_medium,low,72,0.75,0.75,0.0,True,1.0,1.0,0.17346938775510204,0,0.0,3.25,6,6,0,34.0,41,0,0
train,site_medium,medium,72,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,4.25,8,8,0,48.0,56,0,0
train,site_medium,high,72,1.5,1.5,0.2,False,0.9333333333333333,0.9333333333333333,0.7397959183673469,0,0.0,51.5,91,81,10,286.0,300,0,0
train,site_dynamic,low,72,0.75,0.75,0.0,True,1.0,1.0,0.31640625,0,0.0,12.25,22,20,2,102.0,114,0,0
train,site_dynamic,medium,72,1.0,1.0,0.1,True,1.0,1.0,0.21875,0,0.0,12.75,24,23,1,57.0,72,0,0
train,site_dynamic,high,72,1.5,1.5,0.2,True,1.0,1.0,0.3203125,0,0.0,22.75,42,39,3,110.0,131,0,0
train,site_small,low,73,0.75,0.75,0.0,True,1.0,1.0,0.26,0,0.0,0.0,0,0,0,25.0,28,0,0
train,site_small,medium,73,1.0,1.0,0.1,True,1.0,1.0,0.28,0,0.0,1.5,3,3,0,28.0,32,0,0
train,site_small,high,73,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,3.5,7,7,0,27.0,33,0,0
train,site_medium,low,73,0.75,0.75,0.0,True,1.0,1.0,0.41836734693877553,0,0.0,22.25,43,42,1,161.0,168,0,0
train,site_medium,medium,73,1.0,1.0,0.1,True,1.0,1.0,0.23469387755102042,0,0.0,6.25,12,12,0,52.0,61,0,0
train,site_medium,high,73,1.5,1.5,0.2,True,1.0,1.0,0.2755102040816326,0,0.0,10.0,19,19,0,64.0,79,0,0
train,site_dynamic,low,73,0.75,0.75,0.0,True,1.0,1.0,0.27734375,0,0.0,15.5,27,23,4,76.0,88,0,0
train,site_dynamic,medium,73,1.0,1.0,0.1,True,1.0,1.0,0.28125,0,0.0,14.25,26,24,2,86.0,100,0,0
train,site_dynamic,high,73,1.5,1.5,0.2,True,1.0,1.0,0.375,0,0.0,24.0,44,41,3,113.0,134,0,0
train,site_small,low,74,0.75,0.75,0.0,True,1.0,1.0,0.21,0,0.0,1.5,3,3,0,22.0,25,0,0
train,site_small,medium,74,1.0,1.0,0.1,True,1.0,1.0,0.12,0,0.0,0.0,0,0,0,11.0,14,0,0
train,site_small,high,74,1.5,1.5,0.2,True,1.0,1.0,0.23,0,0.0,0.5,1,1,0,22.0,28,0,0
train,site_medium,low,74,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,4.5,9,9,0,54.0,61,0,0
train,site_medium,medium,74,1.0,1.0,0.1,False,0.9,0.9,0.2602040816326531,0,0.0,4.5,7,6,1,292.0,300,0,0
train,site_medium,high,74,1.5,1.5,0.2,True,1.0,1.0,0.3979591836734694,0,0.0,10.75,18,15,3,93.0,106,0,0
train,site_dynamic,low,74,0.75,0.75,0.0,True,1.0,1.0,0.15234375,0,0.0,8.5,17,17,0,45.0,57,0,0
train,site_dynamic,medium,74,1.0,1.0,0.1,True,1.0,1.0,0.30078125,0,0.0,11.25,20,19,1,87.0,102,0,0
train,site_dynamic,high,74,1.5,1.5,0.2,True,1.0,1.0,0.33203125,0,0.0,26.5,50,49,1,107.0,126,0,0
train,site_small,low,75,0.75,0.75,0.0,True,1.0,1.0,0.21,0,0.0,2.0,3,3,0,20.0,23,0,0
train,site_small,medium,75,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,3.5,5,3,2,22.0,26,0,0
train,site_small,high,75,1.5,1.5,0.2,True,1.0,1.0,0.71,0,0.0,15.0,24,21,3,171.0,177,0,0
train,site_medium,low,75,0.75,0.75,0.0,True,1.0,1.0,0.2857142857142857,0,0.0,2.5,5,5,0,66.0,73,0,0
train,site_medium,medium,75,1.0,1.0,0.1,True,1.0,1.0,0.23469387755102042,0,0.0,4.0,8,8,0,50.0,60,0,0
train,site_medium,high,75,1.5,1.5,0.2,True,1.0,1.0,0.6785714285714286,0,0.0,27.0,46,42,4,179.0,193,0,0
train,site_dynamic,low,75,0.75,0.75,0.0,True,1.0,1.0,0.2578125,0,0.0,7.5,15,15,0,85.0,97,0,0
train,site_dynamic,medium,75,1.0,1.0,0.1,True,1.0,1.0,0.296875,0,0.0,19.0,37,37,0,113.0,127,0,0
train,site_dynamic,high,75,1.5,1.5,0.2,True,1.0,1.0,0.796875,0,0.0,73.0,126,113,13,351.0,368,0,0
train,site_small,low,76,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,2.0,4,4,0,18.0,21,0,0
train,site_small,medium,76,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,1.0,2,2,0,19.0,23,0,0
train,site_small,high,76,1.5,1.5,0.2,True,1.0,1.0,0.78,0,0.0,13.75,25,23,2,133.0,139,0,0
train,site_medium,low,76,0.75,0.75,0.0,True,1.0,1.0,0.3010204081632653,0,0.0,6.0,12,12,0,118.0,124,0,0
train,site_medium,medium,76,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,6.25,12,12,0,60.0,70,0,0
train,site_medium,high,76,1.5,1.5,0.2,True,1.0,1.0,0.24489795918367346,0,0.0,4.75,8,7,1,57.0,71,0,0
train,site_dynamic,low,76,0.75,0.75,0.0,True,1.0,1.0,0.32421875,0,0.0,11.75,22,21,1,98.0,110,0,0
train,site_dynamic,medium,76,1.0,1.0,0.1,True,1.0,1.0,0.30859375,0,0.0,15.75,28,26,2,115.0,130,0,0
train,site_dynamic,high,76,1.5,1.5,0.2,True,1.0,1.0,0.34375,0,0.0,39.5,72,65,7,141.0,162,0,0
train,site_small,low,77,0.75,0.75,0.0,True,1.0,1.0,0.08,0,0.0,1.0,2,2,0,7.0,10,0,0
train,site_small,medium,77,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,1.0,2,2,0,25.0,29,0,0
train,site_small,high,77,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,7.5,13,11,2,25.0,31,0,0
train,site_medium,low,77,0.75,0.75,0.0,True,1.0,1.0,0.19387755102040816,0,0.0,2.0,4,4,0,42.0,49,0,0
train,site_medium,medium,77,1.0,1.0,0.1,True,1.0,1.0,0.45408163265306123,0,0.0,13.5,25,24,1,116.0,126,0,0
train,site_medium,high,77,1.5,1.5,0.2,True,1.0,1.0,0.3163265306122449,0,0.0,11.5,21,20,1,80.0,95,0,0
train,site_dynamic,low,77,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,8.25,15,14,1,64.0,76,0,0
train,site_dynamic,medium,77,1.0,1.0,0.1,True,1.0,1.0,0.24609375,0,0.0,10.0,19,18,1,82.0,97,0,0
train,site_dynamic,high,77,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.75,0,0.0,89.5,152,131,21,380.0,400,0,0
train,site_small,low,78,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,1.5,3,3,0,16.0,19,0,0
train,site_small,medium,78,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,0.5,1,1,0,24.0,28,0,0
train,site_small,high,78,1.5,1.5,0.2,True,1.0,1.0,0.82,0,0.0,15.25,23,17,6,158.0,164,0,0
train,site_medium,low,78,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,5.0,10,10,0,51.0,58,0,0
train,site_medium,medium,78,1.0,1.0,0.1,True,1.0,1.0,0.20918367346938777,0,0.0,4.5,9,9,0,46.0,55,0,0
train,site_medium,high,78,1.5,1.5,0.2,True,1.0,1.0,0.3520408163265306,0,0.0,13.25,24,22,2,79.0,94,0,0
train,site_dynamic,low,78,0.75,0.75,0.0,True,1.0,1.0,0.203125,0,0.0,4.0,8,8,0,54.0,66,0,0
train,site_dynamic,medium,78,1.0,1.0,0.1,True,1.0,1.0,0.22265625,0,0.0,11.5,21,19,2,62.0,77,0,0
train,site_dynamic,high,78,1.5,1.5,0.2,True,1.0,1.0,0.30859375,0,0.0,22.0,42,41,1,99.0,119,0,0
train,site_small,low,79,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,2.0,4,4,0,17.0,19,0,0
train,site_small,medium,79,1.0,1.0,0.1,True,1.0,1.0,0.13,0,0.0,0.5,1,1,0,13.0,17,0,0
train,site_small,high,79,1.5,1.5,0.2,True,1.0,1.0,0.16,0,0.0,2.0,4,4,0,15.0,20,0,0
train,site_medium,low,79,0.75,0.75,0.0,True,1.0,1.0,0.16326530612244897,0,0.0,1.5,3,3,0,31.0,38,0,0
train,site_medium,medium,79,1.0,1.0,0.1,True,1.0,1.0,0.3163265306122449,0,0.0,7.0,14,14,0,71.0,81,0,0
train,site_medium,high,79,1.5,1.5,0.2,False,0.6666666666666666,0.6666666666666666,0.1836734693877551,0,0.0,10.0,17,15,2,290.0,300,0,0
train,site_dynamic,low,79,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,10.25,19,18,1,71.0,82,0,0
train,site_dynamic,medium,79,1.0,1.0,0.1,True,1.0,1.0,0.2578125,0,0.0,9.5,17,16,1,67.0,82,0,0
train,site_dynamic,high,79,1.5,1.5,0.2,True,1.0,1.0,0.296875,0,0.0,12.5,24,23,1,91.0,112,0,0
train,site_small,low,80,0.75,0.75,0.0,True,1.0,1.0,0.31,0,0.0,6.5,13,13,0,150.0,153,0,0
train,site_small,medium,80,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,2.5,5,5,0,19.0,23,0,0
train,site_small,high,80,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,2.0,4,4,0,27.0,33,0,0
train,site_medium,low,80,0.75,0.75,0.0,True,1.0,1.0,0.2653061224489796,0,0.0,5.25,10,10,0,56.0,63,0,0
train,site_medium,medium,80,1.0,1.0,0.1,True,1.0,1.0,0.2653061224489796,0,0.0,6.75,12,11,1,56.0,65,0,0
train,site_medium,high,80,1.5,1.5,0.2,True,1.0,1.0,0.41836734693877553,0,0.0,10.0,18,17,1,90.0,105,0,0
train,site_dynamic,low,80,0.75,0.75,0.0,True,1.0,1.0,0.1484375,0,0.0,8.0,13,11,2,45.0,56,0,0
train,site_dynamic,medium,80,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,9.75,18,18,0,81.0,94,0,0
train,site_dynamic,high,80,1.5,1.5,0.2,True,1.0,1.0,0.43359375,0,0.0,33.25,58,54,4,159.0,179,0,0
train,site_small,low,81,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,1.0,2,2,0,27.0,30,0,0
train,site_small,medium,81,1.0,1.0,0.1,True,1.0,1.0,0.35,0,0.0,3.5,7,7,0,35.0,39,0,0
train,site_small,high,81,1.5,1.5,0.2,True,1.0,1.0,0.3,0,0.0,3.0,6,6,0,34.0,40,0,0
train,site_medium,low,81,0.75,0.75,0.0,True,1.0,1.0,0.23979591836734693,0,0.0,3.5,7,7,0,53.0,60,0,0
train,site_medium,medium,81,1.0,1.0,0.1,True,1.0,1.0,0.19387755102040816,0,0.0,3.0,6,6,0,41.0,51,0,0
train,site_medium,high,81,1.5,1.5,0.2,True,1.0,1.0,0.1989795918367347,0,0.0,4.5,9,9,0,45.0,59,0,0
train,site_dynamic,low,81,0.75,0.75,0.0,True,1.0,1.0,0.22265625,0,0.0,8.5,17,17,0,69.0,81,0,0
train,site_dynamic,medium,81,1.0,1.0,0.1,True,1.0,1.0,0.2421875,0,0.0,18.0,32,29,3,85.0,100,0,0
train,site_dynamic,high,81,1.5,1.5,0.2,True,1.0,1.0,0.36328125,0,0.0,19.0,33,28,5,122.0,144,0,0
train,site_small,low,82,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,0.5,1,1,0,24.0,27,0,0
train,site_small,medium,82,1.0,1.0,0.1,True,1.0,1.0,0.11,0,0.0,1.25,2,2,0,14.0,18,0,0
train,site_small,high,82,1.5,1.5,0.2,False,0.3333333333333333,0.3333333333333333,0.05,0,0.0,0.0,0,0,0,178.0,180,0,0
train,site_medium,low,82,0.75,0.75,0.0,True,1.0,1.0,0.2857142857142857,0,0.0,1.5,3,3,0,67.0,74,0,0
train,site_medium,medium,82,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,7.0,13,12,1,50.0,60,0,0
train,site_medium,high,82,1.5,1.5,0.2,True,1.0,1.0,0.3877551020408163,0,0.0,20.75,39,38,1,94.0,107,0,0
train,site_dynamic,low,82,0.75,0.75,0.0,True,1.0,1.0,0.234375,0,0.0,12.5,23,22,1,65.0,77,0,0
train,site_dynamic,medium,82,1.0,1.0,0.1,True,1.0,1.0,0.3046875,0,0.0,14.5,26,23,3,182.0,197,0,0
train,site_dynamic,high,82,1.5,1.5,0.2,True,1.0,1.0,0.359375,0,0.0,23.5,38,33,5,111.0,133,0,0
train,site_small,low,83,0.75,0.75,0.0,True,1.0,1.0,0.24,0,0.0,2.0,4,4,0,24.0,27,0,0
train,site_small,medium,83,1.0,1.0,0.1,True,1.0,1.0,0.3,0,0.0,2.5,4,3,1,33.0,37,0,0
train,site_small,high,83,1.5,1.5,0.2,True,1.0,1.0,0.2,0,0.0,2.5,4,3,1,19.0,25,0,0
train,site_medium,low,83,0.75,0.75,0.0,True,1.0,1.0,0.061224489795918366,0,0.0,2.0,4,4,0,12.0,16,0,0
train,site_medium,medium,83,1.0,1.0,0.1,True,1.0,1.0,0.35714285714285715,0,0.0,7.0,13,12,1,77.0,87,0,0
train,site_medium,high,83,1.5,1.5,0.2,True,1.0,1.0,0.29591836734693877,0,0.0,9.5,17,15,2,61.0,76,0,0
train,site_dynamic,low,83,0.75,0.75,0.0,True,1.0,1.0,0.26171875,0,0.0,13.0,25,25,0,80.0,92,0,0
train,site_dynamic,medium,83,1.0,1.0,0.1,True,1.0,1.0,0.546875,0,0.0,37.25,67,62,5,202.0,217,0,0
train,site_dynamic,high,83,1.5,1.5,0.2,True,1.0,1.0,0.2421875,0,0.0,19.75,32,25,7,71.0,92,0,0
train,site_small,low,84,0.75,0.75,0.0,True,1.0,1.0,0.21,0,0.0,1.0,2,2,0,20.0,23,0,0
train,site_small,medium,84,1.0,1.0,0.1,True,1.0,1.0,0.09,0,0.0,0.0,0,0,0,8.0,11,0,0
train,site_small,high,84,1.5,1.5,0.2,True,1.0,1.0,0.51,0,0.0,5.0,7,4,3,67.0,73,0,0
train,site_medium,low,84,0.75,0.75,0.0,True,1.0,1.0,0.3112244897959184,0,0.0,2.75,5,5,0,77.0,84,0,0
train,site_medium,medium,84,1.0,1.0,0.1,True,1.0,1.0,0.27040816326530615,0,0.0,19.5,38,37,1,168.0,178,0,0
train,site_medium,high,84,1.5,1.5,0.2,True,1.0,1.0,0.15816326530612246,0,0.0,3.0,6,6,0,32.0,46,0,0
train,site_dynamic,low,84,0.75,0.75,0.0,True,1.0,1.0,0.203125,0,0.0,6.0,12,12,0,55.0,67,0,0
train,site_dynamic,medium,84,1.0,1.0,0.1,True,1.0,1.0,0.63671875,0,0.0,59.75,104,92,12,238.0,252,0,0
train,site_dynamic,high,84,1.5,1.5,0.2,True,1.0,1.0,0.28125,0,0.0,18.0,35,34,1,91.0,113,0,0
train,site_small,low,85,0.75,0.75,0.0,True,1.0,1.0,0.32,0,0.0,1.5,3,3,0,31.0,34,0,0
train,site_small,medium,85,1.0,1.0,0.1,True,1.0,1.0,0.19,0,0.0,0.5,1,1,0,18.0,22,0,0
train,site_small,high,85,1.5,1.5,0.2,True,1.0,1.0,0.15,0,0.0,2.5,5,5,0,14.0,20,0,0
train,site_medium,low,85,0.75,0.75,0.0,False,0.2857142857142857,0.2857142857142857,0.04591836734693878,0,0.0,2.5,5,5,0,298.0,300,0,0
train,site_medium,medium,85,1.0,1.0,0.1,True,1.0,1.0,0.2602040816326531,0,0.0,8.25,16,16,0,61.0,70,0,0
train,site_medium,high,85,1.5,1.5,0.2,False,0.9333333333333333,0.9333333333333333,0.7602040816326531,0,0.0,50.75,89,79,10,287.0,300,0,0
train,site_dynamic,low,85,0.75,0.75,0.0,True,1.0,1.0,0.33984375,0,0.0,21.5,39,36,3,108.0,120,0,0
train,site_dynamic,medium,85,1.0,1.0,0.1,True,1.0,1.0,0.640625,0,0.0,42.75,69,57,12,230.0,243,0,0
train,site_dynamic,high,85,1.5,1.5,0.2,True,1.0,1.0,0.29296875,0,0.0,20.25,37,35,2,82.0,105,0,0
train,site_small,low,86,0.75,0.75,0.0,True,1.0,1.0,0.2,0,0.0,1.0,2,2,0,19.0,22,0,0
train,site_small,medium,86,1.0,1.0,0.1,True,1.0,1.0,0.08,0,0.0,0.0,0,0,0,9.0,13,0,0
train,site_small,high,86,1.5,1.5,0.2,True,1.0,1.0,0.25,0,0.0,5.0,8,6,2,27.0,33,0,0
train,site_medium,low,86,0.75,0.75,0.0,True,1.0,1.0,0.30612244897959184,0,0.0,5.0,10,10,0,63.0,70,0,0
train,site_medium,medium,86,1.0,1.0,0.1,True,1.0,1.0,0.3163265306122449,0,0.0,57.5,114,113,1,261.0,271,0,0
train,site_medium,high,86,1.5,1.5,0.2,True,1.0,1.0,0.25510204081632654,0,0.0,8.5,17,17,0,50.0,62,0,0
train,site_dynamic,low,86,0.75,0.75,0.0,True,1.0,1.0,0.20703125,0,0.0,3.5,7,7,0,54.0,65,0,0
train,site_dynamic,medium,86,1.0,1.0,0.1,True,1.0,1.0,0.32421875,0,0.0,17.25,34,34,0,91.0,105,0,0
train,site_dynamic,high,86,1.5,1.5,0.2,True,1.0,1.0,0.39453125,0,0.0,25.0,48,47,1,120.0,142,0,0
train,site_small,low,87,0.75,0.75,0.0,True,1.0,1.0,0.03,0,0.0,0.0,0,0,0,2.0,5,0,0
train,site_small,medium,87,1.0,1.0,0.1,True,1.0,1.0,0.3,0,0.0,2.0,4,4,0,35.0,39,0,0
train,site_small,high,87,1.5,1.5,0.2,True,1.0,1.0,0.18,0,0.0,3.0,5,5,0,17.0,22,0,0
train,site_medium,low,87,0.75,0.75,0.0,True,1.0,1.0,0.14795918367346939,0,0.0,3.0,6,6,0,29.0,36,0,0
train,site_medium,medium,87,1.0,1.0,0.1,True,1.0,1.0,0.2602040816326531,0,0.0,5.5,9,7,2,66.0,75,0,0
train,site_medium,high,87,1.5,1.5,0.2,True,1.0,1.0,0.4489795918367347,0,0.0,18.75,35,33,2,103.0,117,0,0
train,site_dynamic,low,87,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,7.0,14,14,0,71.0,82,0,0
train,site_dynamic,medium,87,1.0,1.0,0.1,True,1.0,1.0,0.23828125,0,0.0,11.25,21,20,1,69.0,84,0,0
train,site_dynamic,high,87,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.75390625,0,0.0,92.25,164,150,14,379.0,400,0,0
train,site_small,low,88,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,1.0,2,2,0,18.0,21,0,0
train,site_small,medium,88,1.0,1.0,0.1,True,1.0,1.0,0.24,0,0.0,1.25,2,2,0,24.0,28,0,0
train,site_small,high,88,1.5,1.5,0.2,True,1.0,1.0,0.14,0,0.0,1.5,3,3,0,17.0,21,0,0
train,site_medium,low,88,0.75,0.75,0.0,True,1.0,1.0,0.18877551020408162,0,0.0,2.75,5,5,0,36.0,43,0,0
train,site_medium,medium,88,1.0,1.0,0.1,True,1.0,1.0,0.23979591836734693,0,0.0,5.5,11,11,0,49.0,59,0,0
train,site_medium,high,88,1.5,1.5,0.2,True,1.0,1.0,0.30612244897959184,0,0.0,8.5,16,15,1,61.0,72,0,0
train,site_dynamic,low,88,0.75,0.75,0.0,True,1.0,1.0,0.203125,0,0.0,7.0,14,14,0,67.0,79,0,0
train,site_dynamic,medium,88,1.0,1.0,0.1,True,1.0,1.0,0.3359375,0,0.0,24.5,46,44,2,130.0,143,0,0
train,site_dynamic,high,88,1.5,1.5,0.2,True,1.0,1.0,0.33984375,0,0.0,30.25,53,46,7,106.0,127,0,0
train,site_small,low,89,0.75,0.75,0.0,True,1.0,1.0,0.28,0,0.0,0.0,0,0,0,28.0,31,0,0
train,site_small,medium,89,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,2.0,4,4,0,20.0,24,0,0
train,site_small,high,89,1.5,1.5,0.2,True,1.0,1.0,0.38,0,0.0,5.0,10,10,0,140.0,146,0,0
train,site_medium,low,89,0.75,0.75,0.0,True,1.0,1.0,0.2193877551020408,0,0.0,3.5,7,7,0,46.0,52,0,0
train,site_medium,medium,89,1.0,1.0,0.1,True,1.0,1.0,0.3010204081632653,0,0.0,4.75,7,5,2,64.0,74,0,0
train,site_medium,high,89,1.5,1.5,0.2,True,1.0,1.0,0.6581632653061225,0,0.0,31.0,53,47,6,229.0,242,0,0
train,site_dynamic,low,89,0.75,0.75,0.0,True,1.0,1.0,0.27734375,0,0.0,10.75,20,19,1,90.0,102,0,0
train,site_dynamic,medium,89,1.0,1.0,0.1,True,1.0,1.0,0.37890625,0,0.0,20.75,39,37,2,113.0,128,0,0
train,site_dynamic,high,89,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.42578125,0,0.0,35.0,66,63,3,380.0,400,0,0
train,site_small,low,90,0.75,0.75,0.0,True,1.0,1.0,0.1,0,0.0,0.0,0,0,0,10.0,13,0,0
train,site_small,medium,90,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,17.0,21,0,0
train,site_small,high,90,1.5,1.5,0.2,True,1.0,1.0,0.29,0,0.0,1.25,2,2,0,31.0,37,0,0
train,site_medium,low,90,0.75,0.75,0.0,True,1.0,1.0,0.33163265306122447,0,0.0,4.75,9,9,0,65.0,72,0,0
train,site_medium,medium,90,1.0,1.0,0.1,True,1.0,1.0,0.23469387755102042,0,0.0,4.5,9,9,0,51.0,61,0,0
train,site_medium,high,90,1.5,1.5,0.2,True,1.0,1.0,0.24489795918367346,0,0.0,16.5,29,26,3,53.0,66,0,0
train,site_dynamic,low,90,0.75,0.75,0.0,False,0.9166666666666666,0.9166666666666666,0.2109375,0,0.0,7.0,14,14,0,389.0,400,0,0
train,site_dynamic,medium,90,1.0,1.0,0.1,True,1.0,1.0,0.23046875,0,0.0,13.0,23,21,2,59.0,74,0,0
train,site_dynamic,high,90,1.5,1.5,0.2,True,1.0,1.0,0.48046875,0,0.0,32.75,61,58,3,154.0,176,0,0
train,site_small,low,91,0.75,0.75,0.0,True,1.0,1.0,0.06,0,0.0,1.0,2,2,0,5.0,8,0,0
train,site_small,medium,91,1.0,1.0,0.1,True,1.0,1.0,0.15,0,0.0,0.5,1,1,0,15.0,19,0,0
train,site_small,high,91,1.5,1.5,0.2,True,1.0,1.0,0.16,0,0.0,0.5,1,1,0,18.0,23,0,0
train,site_medium,low,91,0.75,0.75,0.0,True,1.0,1.0,0.14285714285714285,0,0.0,2.5,5,5,0,33.0,40,0,0
train,site_medium,medium,91,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,7.5,14,14,0,50.0,59,0,0
train,site_medium,high,91,1.5,1.5,0.2,True,1.0,1.0,0.29591836734693877,0,0.0,13.5,24,22,2,74.0,87,0,0
train,site_dynamic,low,91,0.75,0.75,0.0,True,1.0,1.0,0.23046875,0,0.0,8.5,17,17,0,65.0,77,0,0
train,site_dynamic,medium,91,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,11.25,21,21,0,74.0,89,0,0
train,site_dynamic,high,91,1.5,1.5,0.2,True,1.0,1.0,0.4453125,0,0.0,33.5,63,62,1,157.0,178,0,0
train,site_small,low,92,0.75,0.75,0.0,True,1.0,1.0,0.08,0,0.0,1.0,2,2,0,7.0,10,0,0
train,site_small,medium,92,1.0,1.0,0.1,True,1.0,1.0,0.27,0,0.0,2.5,4,3,1,26.0,28,0,0
train,site_small,high,92,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,2.0,4,4,0,28.0,34,0,0
train,site_medium,low,92,0.75,0.75,0.0,True,1.0,1.0,0.29591836734693877,0,0.0,5.5,11,11,0,60.0,67,0,0
train,site_medium,medium,92,1.0,1.0,0.1,True,1.0,1.0,0.2857142857142857,0,0.0,7.0,14,14,0,61.0,71,0,0
train,site_medium,high,92,1.5,1.5,0.2,True,1.0,1.0,0.30612244897959184,0,0.0,10.25,18,16,2,63.0,78,0,0
train,site_dynamic,low,92,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,7.75,15,15,0,75.0,86,0,0
train,site_dynamic,medium,92,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,10.0,20,20,0,73.0,88,0,0
train,site_dynamic,high,92,1.5,1.5,0.2,True,1.0,1.0,0.515625,0,0.0,47.75,85,78,7,191.0,213,0,0
train,site_small,low,93,0.75,0.75,0.0,True,1.0,1.0,0.15,0,0.0,0.0,0,0,0,15.0,18,0,0
train,site_small,medium,93,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,16.0,20,0,0
train,site_small,high,93,1.5,1.5,0.2,True,1.0,1.0,0.22,0,0.0,2.5,5,5,0,24.0,30,0,0
train,site_medium,low,93,0.75,0.75,0.0,True,1.0,1.0,0.20918367346938777,0,0.0,4.5,9,9,0,46.0,51,0,0
train,site_medium,medium,93,1.0,1.0,0.1,True,1.0,1.0,0.19387755102040816,0,0.0,3.0,6,6,0,47.0,57,0,0
train,site_medium,high,93,1.5,1.5,0.2,True,1.0,1.0,0.7602040816326531,0,0.0,37.5,67,60,7,228.0,242,0,0
train,site_dynamic,low,93,0.75,0.75,0.0,True,1.0,1.0,0.3046875,0,0.0,9.75,19,19,0,88.0,100,0,0
train,site_dynamic,medium,93,1.0,1.0,0.1,True,1.0,1.0,0.12890625,0,0.0,4.5,9,9,0,39.0,51,0,0
train,site_dynamic,high,93,1.5,1.5,0.2,True,1.0,1.0,0.33203125,0,0.0,25.0,48,47,1,99.0,120,0,0
